seed,scenario,scenario_label,agent_id,policy_class_name,score,infrastructure,production_sites,advanced_sites,innovation
500064,cooperative,Cooperative,1,CooperativeTradePolicy,35,9,0,4,4
500064,cooperative,Cooperative,2,CooperativeTradePolicy,17,4,1,1,6
500064,cooperative,Cooperative,3,CooperativeTradePolicy,35,10,0,4,3
500064,cooperative,Cooperative,4,CooperativeTradePolicy,14,6,1,1,5
500064,hoarding,Hoarding,0,HoardingTradePolicy,37,11,0,4,2
500064,hoarding,Hoarding,1,HoardingTradePolicy,32,11,2,3,2
500064,hoarding,Hoarding,2,HoardingTradePolicy,14,4,1,1,6
500064,hoarding,Hoarding,3,HoardingTradePolicy,20,7,2,1,7
500064,hoarding,Hoarding,4,HoardingTradePolicy,22,9,1,2,4
500064,mixed,Mixed,0,SelfishTradePolicy,33,10,1,3,8
500064,mixed,Mixed,1,FairnessSensitiveTradePolicy,23,12,3,1,5
500064,mixed,Mixed,2,CompetitiveTradePolicy,19,6,0,2,7
500064,mixed,Mixed,3,HoardingTradePolicy,30,9,1,3,7
500064,mixed,Mixed,4,CooperativeTradePolicy,6,5,1,0,6
500064,need_based_to_competitive,Need-based → competitive,0,CompetitiveTradePolicy,41,10,1,4,5
500064,need_based_to_competitive,Need-based → competitive,1,CompetitiveTradePolicy,14,9,1,1,4
500064,need_based_to_competitive,Need-based → competitive,2,CompetitiveTradePolicy,17,7,2,1,6
500064,need_based_to_competitive,Need-based → competitive,3,CompetitiveTradePolicy,36,10,2,3,9
500064,need_based_to_competitive,Need-based → competitive,4,CompetitiveTradePolicy,6,5,1,0,5
500064,cooperative_to_hoarding,Cooperative → hoarding,0,HoardingTradePolicy,29,11,0,3,2
500064,cooperative_to_hoarding,Cooperative → hoarding,1,HoardingTradePolicy,28,9,2,2,5
500064,cooperative_to_hoarding,Cooperative → hoarding,2,HoardingTradePolicy,22,6,1,2,5
500064,cooperative_to_hoarding,Cooperative → hoarding,3,HoardingTradePolicy,33,10,0,4,1
500064,cooperative_to_hoarding,Cooperative → hoarding,4,HoardingTradePolicy,3,9,0,0,4
500065,need_based,Need-based,0,NeedBasedTradePolicy,30,8,1,3,4
500065,need_based,Need-based,1,NeedBasedTradePolicy,25,8,2,2,4
500065,need_based,Need-based,2,NeedBasedTradePolicy,34,9,0,4,2
500065,need_based,Need-based,3,NeedBasedTradePolicy,25,7,1,2,8
500065,need_based,Need-based,4,NeedBasedTradePolicy,42,12,2,4,1
500065,cooperative,Cooperative,0,CooperativeTradePolicy,33,11,2,3,6
500065,cooperative,Cooperative,1,CooperativeTradePolicy,29,14,5,1,5
500065,cooperative,Cooperative,2,CooperativeTradePolicy,13,6,1,1,2
500065,cooperative,Cooperative,3,CooperativeTradePolicy,25,7,1,2,8
500065,cooperative,Cooperative,4,CooperativeTradePolicy,14,5,1,1,5
500065,hoarding,Hoarding,0,HoardingTradePolicy,27,8,0,3,5
500065,hoarding,Hoarding,1,HoardingTradePolicy,23,10,3,1,5
500065,hoarding,Hoarding,2,HoardingTradePolicy,14,6,1,1,3
500065,hoarding,Hoarding,3,HoardingTradePolicy,17,5,1,1,7
500065,hoarding,Hoarding,4,HoardingTradePolicy,35,10,0,4,6
500065,mixed,Mixed,0,HoardingTradePolicy,20,10,0,2,1
500065,mixed,Mixed,1,CompetitiveTradePolicy,22,9,1,2,6
500065,mixed,Mixed,2,FairnessSensitiveTradePolicy,14,9,1,1,4
500065,mixed,Mixed,3,SelfishTradePolicy,33,9,1,3,6
500065,mixed,Mixed,4,CooperativeTradePolicy,6,4,1,0,3
500065,need_based_to_competitive,Need-based → competitive,0,CompetitiveTradePolicy,22,8,1,2,6
500065,need_based_to_competitive,Need-based → competitive,1,CompetitiveTradePolicy,31,11,3,2,8
500065,need_based_to_competitive,Need-based → competitive,2,CompetitiveTradePolicy,22,7,1,2,4
500065,need_based_to_competitive,Need-based → competitive,3,CompetitiveTradePolicy,17,6,2,1,8
500065,need_based_to_competitive,Need-based → competitive,4,CompetitiveTradePolicy,38,15,3,3,2
500065,cooperative_to_hoarding,Cooperative → hoarding,0,HoardingTradePolicy,28,8,2,2,8
500065,cooperative_to_hoarding,Cooperative → hoarding,1,HoardingTradePolicy,34,14,4,2,3
500065,cooperative_to_hoarding,Cooperative → hoarding,2,HoardingTradePolicy,9,5,2,0,5
500065,cooperative_to_hoarding,Cooperative → hoarding,3,HoardingTradePolicy,11,4,0,1,6
500065,cooperative_to_hoarding,Cooperative → hoarding,4,HoardingTradePolicy,19,6,0,2,5
500066,need_based,Need-based,0,NeedBasedTradePolicy,41,11,1,4,4
500066,need_based,Need-based,1,NeedBasedTradePolicy,41,11,1,4,6
500066,need_based,Need-based,2,NeedBasedTradePolicy,14,5,1,1,6
500066,need_based,Need-based,3,NeedBasedTradePolicy,32,10,2,3,2
500066,need_based,Need-based,4,NeedBasedTradePolicy,30,10,1,3,4
500066,cooperative,Cooperative,0,CooperativeTradePolicy,30,9,1,3,6
500066,cooperative,Cooperative,1,CooperativeTradePolicy,30,7,0,3,7
500066,cooperative,Cooperative,2,CooperativeTradePolicy,6,4,1,0,3
500066,cooperative,Cooperative,3,CooperativeTradePolicy,26,11,4,1,7
500066,cooperative,Cooperative,4,CooperativeTradePolicy,30,10,1,3,5
500066,hoarding,Hoarding,0,HoardingTradePolicy,30,9,1,3,7
500066,hoarding,Hoarding,1,HoardingTradePolicy,30,9,1,3,7
500066,hoarding,Hoarding,2,HoardingTradePolicy,14,4,1,1,6
500066,hoarding,Hoarding,3,HoardingTradePolicy,19,9,2,1,2
500066,hoarding,Hoarding,4,HoardingTradePolicy,14,5,0,1,9
500066,mixed,Mixed,0,HoardingTradePolicy,40,10,1,4,2
500066,mixed,Mixed,1,CooperativeTradePolicy,25,9,1,2,8
500066,mixed,Mixed,2,SelfishTradePolicy,14,4,1,1,4
500066,mixed,Mixed,3,CompetitiveTradePolicy,25,8,2,2,4
500066,mixed,Mixed,4,FairnessSensitiveTradePolicy,43,10,0,5,3
500066,need_based_to_competitive,Need-based → competitive,0,CompetitiveTradePolicy,39,14,2,3,9
500066,need_based_to_competitive,Need-based → competitive,1,CompetitiveTradePolicy,19,8,0,2,5
500066,need_based_to_competitive,Need-based → competitive,2,CompetitiveTradePolicy,17,6,2,1,5
500066,need_based_to_competitive,Need-based → competitive,3,CompetitiveTradePolicy,20,9,3,1,3
500066,need_based_to_competitive,Need-based → competitive,4,CompetitiveTradePolicy,25,9,2,2,6
500066,cooperative_to_hoarding,Cooperative → hoarding,0,HoardingTradePolicy,39,13,3,3,4
500066,cooperative_to_hoarding,Cooperative → hoarding,1,HoardingTradePolicy,17,5,1,1,9
500066,cooperative_to_hoarding,Cooperative → hoarding,2,HoardingTradePolicy,9,4,2,0,4
500066,cooperative_to_hoarding,Cooperative → hoarding,3,HoardingTradePolicy,28,11,3,2,3
500066,cooperative_to_hoarding,Cooperative → hoarding,4,HoardingTradePolicy,14,5,1,1,7
500067,need_based,Need-based,0,NeedBasedTradePolicy,20,14,2,1,4
500067,need_based,Need-based,1,NeedBasedTradePolicy,12,7,3,0,5
500067,need_based,Need-based,2,NeedBasedTradePolicy,28,11,3,2,5
500067,need_based,Need-based,3,NeedBasedTradePolicy,22,8,1,2,3
500067,need_based,Need-based,4,NeedBasedTradePolicy,25,7,1,2,9
500067,cooperative,Cooperative,0,CooperativeTradePolicy,29,14,5,1,5
500067,cooperative,Cooperative,1,CooperativeTradePolicy,19,6,0,2,5
500067,cooperative,Cooperative,2,CooperativeTradePolicy,17,5,1,1,9
500067,cooperative,Cooperative,3,CooperativeTradePolicy,6,2,1,0,7
500067,cooperative,Cooperative,4,CooperativeTradePolicy,27,8,0,3,4
500067,hoarding,Hoarding,0,HoardingTradePolicy,31,13,3,2,7
500067,hoarding,Hoarding,1,HoardingTradePolicy,9,5,2,0,4
500067,hoarding,Hoarding,2,HoardingTradePolicy,9,5,2,0,6
500067,hoarding,Hoarding,3,HoardingTradePolicy,20,9,3,1,4
500067,hoarding,Hoarding,4,HoardingTradePolicy,14,4,0,1,9
500067,mixed,Mixed,0,FairnessSensitiveTradePolicy,23,10,3,1,10
500067,mixed,Mixed,1,SelfishTradePolicy,15,8,4,0,4
500067,mixed,Mixed,2,CompetitiveTradePolicy,6,8,1,0,3
500067,mixed,Mixed,3,HoardingTradePolicy,17,6,2,1,4
500067,mixed,Mixed,4,CooperativeTradePolicy,12,7,2,0,11
500067,need_based_to_competitive,Need-based → competitive,0,CompetitiveTradePolicy,26,10,4,1,6
500067,need_based_to_competitive,Need-based → competitive,1,CompetitiveTradePolicy,12,6,3,0,6
500067,need_based_to_competitive,Need-based → competitive,2,CompetitiveTradePolicy,14,6,1,1,8
500067,need_based_to_competitive,Need-based → competitive,3,CompetitiveTradePolicy,25,9,2,2,5
500067,need_based_to_competitive,Need-based → competitive,4,CompetitiveTradePolicy,33,8,1,3,8
500067,cooperative_to_hoarding,Cooperative → hoarding,0,HoardingTradePolicy,26,10,4,1,6
500067,cooperative_to_hoarding,Cooperative → hoarding,1,HoardingTradePolicy,14,6,1,1,7
500067,cooperative_to_hoarding,Cooperative → hoarding,2,HoardingTradePolicy,17,6,1,1,10
500067,cooperative_to_hoarding,Cooperative → hoarding,3,HoardingTradePolicy,9,5,2,0,5
500067,cooperative_to_hoarding,Cooperative → hoarding,4,HoardingTradePolicy,27,8,0,3,3
500068,need_based,Need-based,0,NeedBasedTradePolicy,53,18,5,4,4
500068,need_based,Need-based,1,NeedBasedTradePolicy,25,11,2,2,5
500068,need_based,Need-based,2,NeedBasedTradePolicy,20,6,2,1,7
500068,need_based,Need-based,3,NeedBasedTradePolicy,30,9,1,3,3
500068,need_based,Need-based,4,NeedBasedTradePolicy,33,11,2,3,4
500068,cooperative,Cooperative,0,CooperativeTradePolicy,42,15,4,3,5
500068,cooperative,Cooperative,1,CooperativeTradePolicy,30,8,1,3,5
500068,cooperative,Cooperative,2,CooperativeTradePolicy,33,10,1,3,6
500068,cooperative,Cooperative,3,CooperativeTradePolicy,35,13,3,3,2
500068,cooperative,Cooperative,4,CooperativeTradePolicy,19,10,3,1,2
500068,hoarding,Hoarding,0,HoardingTradePolicy,44,17,5,3,2
500068,hoarding,Hoarding,1,HoardingTradePolicy,28,11,3,2,4
500068,hoarding,Hoarding,2,HoardingTradePolicy,17,6,2,1,6
500068,hoarding,Hoarding,3,HoardingTradePolicy,18,6,0,2,2
500068,hoarding,Hoarding,4,HoardingTradePolicy,28,8,2,2,8
500068,mixed,Mixed,0,FairnessSensitiveTradePolicy,25,9,2,2,7
500068,mixed,Mixed,1,CooperativeTradePolicy,19,11,5,0,1
500068,mixed,Mixed,2,CompetitiveTradePolicy,12,5,2,0,8
500068,mixed,Mixed,3,SelfishTradePolicy,30,9,1,3,4
500068,mixed,Mixed,4,HoardingTradePolicy,35,9,0,4,4
500068,need_based_to_competitive,Need-based → competitive,0,CompetitiveTradePolicy,50,20,4,4,4
500068,need_based_to_competitive,Need-based → competitive,1,CompetitiveTradePolicy,20,9,3,1,5
500068,need_based_to_competitive,Need-based → competitive,2,CompetitiveTradePolicy,25,9,2,2,5
500068,need_based_to_competitive,Need-based → competitive,3,CompetitiveTradePolicy,35,8,0,4,5
500068,need_based_to_competitive,Need-based → competitive,4,CompetitiveTradePolicy,23,9,3,1,8
500068,cooperative_to_hoarding,Cooperative → hoarding,0,HoardingTradePolicy,44,21,2,4,4
500068,cooperative_to_hoarding,Cooperative → hoarding,1,HoardingTradePolicy,33,9,1,3,7
500068,cooperative_to_hoarding,Cooperative → hoarding,2,HoardingTradePolicy,25,10,2,2,4
500068,cooperative_to_hoarding,Cooperative → hoarding,3,HoardingTradePolicy,35,11,0,4,5
500068,cooperative_to_hoarding,Cooperative → hoarding,4,HoardingTradePolicy,12,8,3,0,3
500069,need_based,Need-based,0,NeedBasedTradePolicy,41,15,1,4,6
500069,need_based,Need-based,1,NeedBasedTradePolicy,13,5,1,1,2
500069,need_based,Need-based,2,NeedBasedTradePolicy,14,5,1,1,6
500069,need_based,Need-based,3,NeedBasedTradePolicy,22,5,0,2,9
500069,need_based,Need-based,4,NeedBasedTradePolicy,29,9,1,3,2
500069,cooperative,Cooperative,0,CooperativeTradePolicy,36,12,2,3,6
500069,cooperative,Cooperative,1,CooperativeTradePolicy,22,6,1,2,4
500069,cooperative,Cooperative,2,CooperativeTradePolicy,11,6,0,1,5
500069,cooperative,Cooperative,3,CooperativeTradePolicy,17,6,1,1,8
500069,cooperative,Cooperative,4,CooperativeTradePolicy,5,8,1,0,2
500069,hoarding,Hoarding,0,HoardingTradePolicy,19,17,2,1,2
500069,hoarding,Hoarding,1,HoardingTradePolicy,6,6,1,0,6
500069,hoarding,Hoarding,2,HoardingTradePolicy,11,3,0,1,9
500069,hoarding,Hoarding,3,HoardingTradePolicy,6,2,0,0,12
500069,hoarding,Hoarding,4,HoardingTradePolicy,9,6,2,0,5
500069,mixed,Mixed,0,CooperativeTradePolicy,37,12,3,3,1
500069,mixed,Mixed,1,CompetitiveTradePolicy,17,7,2,1,3
500069,mixed,Mixed,2,HoardingTradePolicy,11,4,0,1,8
500069,mixed,Mixed,3,SelfishTradePolicy,14,3,0,1,11
500069,mixed,Mixed,4,FairnessSensitiveTradePolicy,22,7,1,2,4
500069,need_based_to_competitive,Need-based → competitive,0,CompetitiveTradePolicy,38,15,0,4,6
500069,need_based_to_competitive,Need-based → competitive,1,CompetitiveTradePolicy,5,8,1,0,2
500069,need_based_to_competitive,Need-based → competitive,2,CompetitiveTradePolicy,22,6,1,2,4
500069,need_based_to_competitive,Need-based → competitive,3,CompetitiveTradePolicy,9,2,1,0,10
500069,need_based_to_competitive,Need-based → competitive,4,CompetitiveTradePolicy,26,10,0,3,2
500069,cooperative_to_hoarding,Cooperative → hoarding,0,HoardingTradePolicy,31,12,3,2,5
500069,cooperative_to_hoarding,Cooperative → hoarding,1,HoardingTradePolicy,17,9,2,1,3
500069,cooperative_to_hoarding,Cooperative → hoarding,2,HoardingTradePolicy,14,5,1,1,7
500069,cooperative_to_hoarding,Cooperative → hoarding,3,HoardingTradePolicy,20,6,2,1,11
500069,cooperative_to_hoarding,Cooperative → hoarding,4,HoardingTradePolicy,6,7,1,0,4
500070,need_based,Need-based,0,NeedBasedTradePolicy,9,4,2,0,6
500070,need_based,Need-based,1,NeedBasedTradePolicy,31,11,3,2,6
500070,need_based,Need-based,2,NeedBasedTradePolicy,9,6,2,0,4
500070,need_based,Need-based,3,NeedBasedTradePolicy,11,3,0,1,8
500070,need_based,Need-based,4,NeedBasedTradePolicy,12,5,2,0,9
500070,cooperative,Cooperative,0,CooperativeTradePolicy,9,4,2,0,5
500070,cooperative,Cooperative,1,CooperativeTradePolicy,15,8,3,0,6
500070,cooperative,Cooperative,2,CooperativeTradePolicy,6,4,1,0,8
500070,cooperative,Cooperative,3,CooperativeTradePolicy,17,5,1,1,10
500070,cooperative,Cooperative,4,CooperativeTradePolicy,17,6,2,1,7
500070,hoarding,Hoarding,0,HoardingTradePolicy,12,6,3,0,6
500070,hoarding,Hoarding,1,HoardingTradePolicy,20,8,3,1,4
500070,hoarding,Hoarding,2,HoardingTradePolicy,12,6,3,0,3
500070,hoarding,Hoarding,3,HoardingTradePolicy,14,4,0,1,8
500070,hoarding,Hoarding,4,HoardingTradePolicy,12,11,2,0,5
500070,mixed,Mixed,0,FairnessSensitiveTradePolicy,9,3,1,0,9
500070,mixed,Mixed,1,SelfishTradePolicy,27,14,7,0,5
500070,mixed,Mixed,2,CompetitiveTradePolicy,22,6,1,2,4
500070,mixed,Mixed,3,HoardingTradePolicy,22,6,1,2,6
500070,mixed,Mixed,4,CooperativeTradePolicy,27,11,0,3,6
500070,need_based_to_competitive,Need-based → competitive,0,CompetitiveTradePolicy,9,4,2,0,7
500070,need_based_to_competitive,Need-based → competitive,1,CompetitiveTradePolicy,26,11,4,1,7
